trial,score,vs_left,action,win_probability,round,win_low,win_high,conv_low,conv_high
4,60,1,small,0.683191374062452,1,75.0,100.0,65,75
4,60,1,large,0.22298076923076926,1,75.0,100.0,65,75
4,60,1,very_small,0.42236267145074935,1,75.0,100.0,65,75
4,60,2,small,0.915757962051425,1,75.0,100.0,65,75
4,60,2,large,0.3867307692307692,1,75.0,100.0,65,75
4,60,2,very_small,0.6489775195311356,1,75.0,100.0,65,75
4,60,3,small,0.9752528110852727,1,75.0,100.0,65,75
4,60,3,large,0.3867307692307692,1,75.0,100.0,65,75
4,60,3,very_small,0.9167233578419335,1,75.0,100.0,65,75
4,61,0,small,0.4541378748302997,1,75.0,100.0,65,75
4,61,0,large,0.10961538461538461,1,75.0,100.0,65,75
4,61,1,small,0.6829203562499543,1,75.0,100.0,65,75
4,61,1,large,0.19500000000000006,1,75.0,100.0,65,75
4,61,1,very_small,0.4126073061435708,1,75.0,100.0,65,75
4,61,2,small,0.9197694876680238,1,75.0,100.0,65,75
4,61,2,large,0.3482692307692308,1,75.0,100.0,65,75
4,61,2,very_small,0.6372404947915576,1,75.0,100.0,65,75
4,61,3,small,0.9764312486526407,1,75.0,100.0,65,75
4,61,3,large,0.3482692307692308,1,75.0,100.0,65,75
4,61,3,very_small,0.9095654003256509,1,75.0,100.0,65,75
4,62,0,small,0.45072654745742835,1,75.0,100.0,65,75
4,62,0,large,0.09317307692307691,1,75.0,100.0,65,75
4,62,1,small,0.6802812916666232,1,75.0,100.0,65,75
4,62,1,large,0.16894230769230772,1,75.0,100.0,65,75
4,62,1,very_small,0.4018283868034007,1,75.0,100.0,65,75
4,62,2,small,0.9235899882552608,1,75.0,100.0,65,75
4,62,2,large,0.30980769230769234,1,75.0,100.0,65,75
4,62,2,very_small,0.6236814236110072,1,75.0,100.0,65,75
4,62,3,small,0.9775535701453721,1,75.0,100.0,65,75
4,62,3,large,0.30980769230769234,1,75.0,100.0,65,75
4,62,3,very_small,0.8988792503101436,1,75.0,100.0,65,75
4,63,0,small,0.44545385472136034,1,75.0,100.0,65,75
4,63,0,large,0.07846153846153846,1,75.0,100.0,65,75
4,63,1,small,0.675386944444403,1,75.0,100.0,65,75
4,63,1,large,0.14480769230769236,1,75.0,100.0,65,75
4,63,1,very_small,0.3901937017175245,1,75.0,100.0,65,75
4,63,2,small,0.9264845126240578,1,75.0,100.0,65,75
4,63,2,large,0.2713461538461539,1,75.0,100.0,65,75
4,63,2,very_small,0.6084242724866736,1,75.0,100.0,65,75
4,63,3,small,0.9778784001384495,1,75.0,100.0,65,75
4,63,3,large,0.2713461538461539,1,75.0,100.0,65,75
4,63,3,very_small,0.8844608931525177,1,75.0,100.0,65,75
4,64,0,small,0.43852748068700986,1,75.0,100.0,65,75
4,64,0,large,0.06538461538461537,1,75.0,100.0,65,75
4,64,1,small,0.6683447089946695,1,75.0,100.0,65,75
4,64,1,large,0.12259615384615387,1,75.0,100.0,65,75
4,64,1,very_small,0.37786304925478525,1,75.0,100.0,65,75
4,64,2,small,0.9277531072610073,1,75.0,100.0,65,75
4,64,2,large,0.23348557692307692,1,75.0,100.0,65,75
4,64,2,very_small,0.5941421642730225,1,75.0,100.0,65,75
4,64,3,small,0.9766996667985233,1,75.0,100.0,65,75
4,64,3,large,0.23348557692307692,1,75.0,100.0,65,75
4,64,3,very_small,0.8677994369309692,1,75.0,100.0,65,75
4,65,0,small,0.43014521970191416,1,75.0,100.0,65,75
4,65,0,large,0.05384615384615385,1,75.0,100.0,65,75
4,65,1,small,0.6592568657092089,1,75.0,100.0,65,75
4,65,1,large,0.10230769230769231,1,75.0,100.0,65,75
4,65,1,very_small,0.3649886183378907,1,75.0,100.0,65,75
4,65,2,small,0.9267291497723879,1,75.0,100.0,65,75
4,65,2,large,0.19682692307692312,1,75.0,100.0,65,75
4,65,2,very_small,0.5758645612124024,1,75.0,100.0,65,75
4,65,3,small,0.9733449207604983,1,75.0,100.0,65,75
4,65,3,large,0.19682692307692312,1,75.0,100.0,65,75
4,65,3,very_small,0.8460069042199706,1,75.0,100.0,65,75
4,66,0,small,0.42049544733515637,1,75.0,100.0,65,75
4,66,0,large,0.04375000000000001,1,75.0,100.0,65,75
4,66,1,small,0.6482208244849611,1,75.0,100.0,65,75
4,66,1,large,0.08394230769230769,1,75.0,100.0,65,75
4,66,1,very_small,0.4012689222265625,1,75.0,100.0,65,75
4,66,2,small,0.9227777616879884,1,75.0,100.0,65,75
4,66,2,large,0.16197115384615385,1,75.0,100.0,65,75
4,66,2,very_small,0.6136358916308594,1,75.0,100.0,65,75
4,66,3,small,0.9671737340576174,1,75.0,100.0,65,75
4,66,3,large,0.16197115384615385,1,75.0,100.0,65,75
4,66,3,very_small,0.856595117114258,1,75.0,100.0,65,75
4,67,0,small,0.4097575688906251,1,75.0,100.0,65,75
4,67,0,large,0.035,1,75.0,100.0,65,75
4,67,1,small,0.6353293566523438,1,75.0,100.0,65,75
4,67,1,large,0.06749999999999999,1,75.0,100.0,65,75
4,67,1,very_small,0.43400611640625,1,75.0,100.0,65,75
4,67,2,small,0.9152942968457032,1,75.0,100.0,65,75
4,67,2,large,0.12951923076923078,1,75.0,100.0,65,75
4,67,2,very_small,0.6493332896484375,1,75.0,100.0,65,75
4,67,3,small,0.9575761752929689,1,75.0,100.0,65,75
4,67,3,large,0.12951923076923078,1,75.0,100.0,65,75
4,67,3,very_small,0.8686322543945313,1,75.0,100.0,65,75
4,68,0,small,0.3981024465625001,1,75.0,100.0,65,75
4,68,0,large,0.027500000000000007,1,75.0,100.0,65,75
4,68,1,small,0.620670815859375,1,75.0,100.0,65,75
4,68,1,large,0.052980769230769234,1,75.0,100.0,65,75
4,68,1,very_small,0.46298201562499997,1,75.0,100.0,65,75
4,68,2,small,0.9037029017578125,1,75.0,100.0,65,75
4,68,2,large,0.10007211538461537,1,75.0,100.0,65,75
4,68,2,very_small,0.68238587109375,1,75.0,100.0,65,75
4,68,3,small,0.9439713574218751,1,75.0,100.0,65,75
4,68,3,large,0.10007211538461537,1,75.0,100.0,65,75
4,68,3,very_small,0.882700361328125,1,75.0,100.0,65,75
4,69,0,small,0.3856928062500001,1,75.0,100.0,65,75
4,69,0,large,0.02115384615384616,1,75.0,100.0,65,75
4,69,1,small,0.6043293484375,1,75.0,100.0,65,75
4,69,1,large,0.04038461538461539,1,75.0,100.0,65,75
4,69,1,very_small,0.4879590625,1,75.0,100.0,65,75
4,69,2,small,0.88745514453125,1,75.0,100.0,65,75
4,69,2,large,0.07423076923076923,1,75.0,100.0,65,75
4,69,2,very_small,0.7122127343750001,1,75.0,100.0,65,75
4,69,3,small,0.9258060546875,1,75.0,100.0,65,75
4,69,3,large,0.07423076923076923,1,75.0,100.0,65,75
4,69,3,very_small,0.8994095703125,1,75.0,100.0,65,75
4,70,0,small,0.3726836250000001,1,75.0,100.0,65,75
4,70,0,large,0.01586538461538462,1,75.0,100.0,65,75
4,70,1,small,0.58638509375,1,75.0,100.0,65,75
4,70,1,large,0.029711538461538466,1,75.0,100.0,65,75
4,70,1,very_small,0.5086812500000001,1,75.0,100.0,65,75
4,70,2,small,0.866326328125,1,75.0,100.0,65,75
4,70,2,large,0.05259615384615384,1,75.0,100.0,65,75
4,70,2,very_small,0.7385359375,1,75.0,100.0,65,75
4,70,3,small,0.902029296875,1,75.0,100.0,65,75
4,70,3,large,0.05259615384615384,1,75.0,100.0,65,75
4,70,3,very_small,0.91928515625,1,75.0,100.0,65,75
4,71,0,small,0.35922250000000006,1,75.0,100.0,65,75
4,71,0,large,0.01153846153846154,1,75.0,100.0,65,75
4,71,1,small,0.5669143749999999,1,75.0,100.0,65,75
4,71,1,large,0.020961538461538465,1,75.0,100.0,65,75
4,71,1,very_small,0.524875,1,75.0,100.0,65,75
4,71,2,small,0.8409953124999999,1,75.0,100.0,65,75
4,71,2,large,0.03552884615384615,1,75.0,100.0,65,75
4,71,2,very_small,0.7611875,1,75.0,100.0,65,75
4,71,3,small,0.871611328125,1,75.0,100.0,65,75
4,71,3,large,0.03552884615384615,1,75.0,100.0,65,75
4,71,3,very_small,0.942734375,1,75.0,100.0,65,75
4,72,0,small,0.3454500000000001,1,75.0,100.0,65,75
4,72,0,large,0.008076923076923079,1,75.0,100.0,65,75
4,72,1,small,0.5462874999999998,1,75.0,100.0,65,75
4,72,1,large,0.014134615384615386,1,75.0,100.0,65,75
4,72,1,very_small,0.536875,1,75.0,100.0,65,75
4,72,2,small,0.81240625,1,75.0,100.0,65,75
4,72,2,large,0.02266826923076923,1,75.0,100.0,65,75
4,72,2,very_small,0.77775,1,75.0,100.0,65,75
4,72,3,small,0.83521484375,1,75.0,100.0,65,75
4,72,3,large,0.02266826923076923,1,75.0,100.0,65,75
4,72,3,very_small,0.9685546875,1,75.0,100.0,65,75
4,73,0,small,0.3315,1,75.0,100.0,65,75
4,73,0,large,0.005384615384615386,1,75.0,100.0,65,75
4,73,1,small,0.5238499999999999,1,75.0,100.0,65,75
4,73,1,large,0.008990384615384617,1,75.0,100.0,65,75
4,73,1,very_small,0.545,1,75.0,100.0,65,75
4,73,2,small,0.780859375,1,75.0,100.0,65,75
4,73,2,large,0.013413461538461539,1,75.0,100.0,65,75
4,73,2,very_small,0.7934375,1,75.0,100.0,65,75
4,73,3,small,0.79333984375,1,75.0,100.0,65,75
4,73,3,large,0.013413461538461539,1,75.0,100.0,65,75
4,73,3,very_small,1.0,1,75.0,100.0,65,75
4,74,0,small,0.3175,1,75.0,100.0,65,75
4,74,0,large,0.003365384615384616,1,75.0,100.0,65,75
4,74,1,small,0.5020000000000001,1,75.0,100.0,65,75
4,74,1,large,0.0052884615384615405,1,75.0,100.0,65,75
4,74,1,very_small,0.5,1,75.0,100.0,65,75
4,74,2,small,0.7484375000000002,1,75.0,100.0,65,75
4,74,2,large,0.0071634615384615396,1,75.0,100.0,65,75
4,74,2,very_small,0.7484375,1,75.0,100.0,65,75
4,74,3,small,0.7484375000000002,1,75.0,100.0,65,75
4,74,3,large,0.0071634615384615396,1,75.0,100.0,65,75
4,74,3,very_small,0.998046875,1,75.0,100.0,65,75
4,75,0,small,0.28375,1,75.0,100.0,65,75
4,75,0,large,0.0019230769230769232,1,75.0,100.0,65,75
4,75,1,small,0.45712500000000006,1,75.0,100.0,65,75
4,75,1,large,0.0027884615384615387,1,75.0,100.0,65,75
4,75,1,very_small,0.45500000000000007,1,75.0,100.0,65,75
4,75,2,small,0.7010937500000002,1,75.0,100.0,65,75
4,75,2,large,0.0033173076923076923,1,75.0,100.0,65,75
4,75,2,very_small,0.70109375,1,75.0,100.0,65,75
4,75,3,small,0.7010937500000002,1,75.0,100.0,65,75
4,75,3,large,0.0033173076923076923,1,75.0,100.0,65,75
4,75,3,very_small,0.9921875,1,75.0,100.0,65,75
4,76,0,small,0.2515,1,75.0,100.0,65,75
4,76,0,large,0.0009615384615384618,1,75.0,100.0,65,75
4,76,1,small,0.412875,1,75.0,100.0,65,75
4,76,1,large,0.0012500000000000002,1,75.0,100.0,65,75
4,76,1,very_small,0.410625,1,75.0,100.0,65,75
4,76,2,small,0.6521875000000001,1,75.0,100.0,65,75
4,76,2,large,0.0012740384615384614,1,75.0,100.0,65,75
4,76,2,very_small,0.6521874999999999,1,75.0,100.0,65,75
4,76,3,small,0.6521875000000001,1,75.0,100.0,65,75
4,76,3,large,0.0012740384615384614,1,75.0,100.0,65,75
4,76,3,very_small,0.98046875,1,75.0,100.0,65,75
4,77,0,small,0.22099999999999997,1,75.0,100.0,65,75
4,77,0,large,0.0003846153846153847,1,75.0,100.0,65,75
4,77,1,small,0.36987500000000006,1,75.0,100.0,65,75
4,77,1,large,0.00043269230769230776,1,75.0,100.0,65,75
4,77,1,very_small,0.36750000000000005,1,75.0,100.0,65,75
4,77,2,small,0.6026250000000001,1,75.0,100.0,65,75
4,77,2,large,0.00043269230769230776,1,75.0,100.0,65,75
4,77,2,very_small,0.6024999999999999,1,75.0,100.0,65,75
4,77,3,small,0.6026250000000001,1,75.0,100.0,65,75
4,77,3,large,0.00043269230769230776,1,75.0,100.0,65,75
4,77,3,very_small,0.9609375,1,75.0,100.0,65,75
4,78,0,small,0.19249999999999998,1,75.0,100.0,65,75
4,78,0,large,9.615384615384618e-05,1,75.0,100.0,65,75
4,78,1,small,0.32875000000000004,1,75.0,100.0,65,75
4,78,1,large,9.615384615384618e-05,1,75.0,100.0,65,75
4,78,1,very_small,0.32625000000000004,1,75.0,100.0,65,75
4,78,2,small,0.5527500000000001,1,75.0,100.0,65,75
4,78,2,large,9.615384615384618e-05,1,75.0,100.0,65,75
4,78,2,very_small,0.5525,1,75.0,100.0,65,75
4,78,3,small,0.5527500000000001,1,75.0,100.0,65,75
4,78,3,large,9.615384615384618e-05,1,75.0,100.0,65,75
4,78,3,very_small,0.931640625,1,75.0,100.0,65,75
4,79,0,small,0.16624999999999995,1,75.0,100.0,65,75
4,79,0,large,0.0,1,75.0,100.0,65,75
4,79,1,small,0.28987500000000005,1,75.0,100.0,65,75
4,79,1,large,0.0,1,75.0,100.0,65,75
4,79,1,very_small,0.28750000000000003,1,75.0,100.0,65,75
4,79,2,small,0.50275,1,75.0,100.0,65,75
4,79,2,large,0.0,1,75.0,100.0,65,75
4,79,2,very_small,0.5025,1,75.0,100.0,65,75
4,79,3,small,0.50275,1,75.0,100.0,65,75
4,79,3,large,0.0,1,75.0,100.0,65,75
4,79,3,very_small,0.890625,1,75.0,100.0,65,75
4,80,0,small,0.1425,1,75.0,100.0,65,75
4,80,0,large,0.0,1,75.0,100.0,65,75
4,80,1,small,0.2535,1,75.0,100.0,65,75
4,80,1,large,0.0,1,75.0,100.0,65,75
4,80,1,very_small,0.25125000000000003,1,75.0,100.0,65,75
4,80,2,small,0.45275000000000004,1,75.0,100.0,65,75
4,80,2,large,0.0,1,75.0,100.0,65,75
4,80,2,very_small,0.4525,1,75.0,100.0,65,75
4,80,3,small,0.45275000000000004,1,75.0,100.0,65,75
4,80,3,large,0.0,1,75.0,100.0,65,75
4,80,3,very_small,0.8359375,1,75.0,100.0,65,75
4,81,0,small,0.12112500000000004,1,75.0,100.0,65,75
4,81,0,large,0.0,1,75.0,100.0,65,75
4,81,1,small,0.219625,1,75.0,100.0,65,75
4,81,1,large,0.0,1,75.0,100.0,65,75
4,81,1,very_small,0.21750000000000003,1,75.0,100.0,65,75
4,81,2,small,0.40275,1,75.0,100.0,65,75
4,81,2,large,0.0,1,75.0,100.0,65,75
4,81,2,very_small,0.4025,1,75.0,100.0,65,75
4,81,3,small,0.40275,1,75.0,100.0,65,75
4,81,3,large,0.0,1,75.0,100.0,65,75
4,81,3,very_small,0.76640625,1,75.0,100.0,65,75
4,82,0,small,0.10200000000000004,1,75.0,100.0,65,75
4,82,0,large,0.0,1,75.0,100.0,65,75
4,82,1,small,0.18825,1,75.0,100.0,65,75
4,82,1,large,0.0,1,75.0,100.0,65,75
4,82,1,very_small,0.18625000000000003,1,75.0,100.0,65,75
4,82,2,small,0.35274999999999995,1,75.0,100.0,65,75
4,82,2,large,0.0,1,75.0,100.0,65,75
4,82,2,very_small,0.3525,1,75.0,100.0,65,75
4,82,3,small,0.35274999999999995,1,75.0,100.0,65,75
4,82,3,large,0.0,1,75.0,100.0,65,75
4,82,3,very_small,0.6851562499999999,1,75.0,100.0,65,75
4,83,0,small,0.08500000000000002,1,75.0,100.0,65,75
4,83,0,large,0.0,1,75.0,100.0,65,75
4,83,1,small,0.15937500000000002,1,75.0,100.0,65,75
4,83,1,large,0.0,1,75.0,100.0,65,75
4,83,1,very_small,0.15750000000000003,1,75.0,100.0,65,75
4,83,2,small,0.30353125000000003,1,75.0,100.0,65,75
4,83,2,large,0.0,1,75.0,100.0,65,75
4,83,2,very_small,0.30328125000000006,1,75.0,100.0,65,75
4,83,3,small,0.30353125000000003,1,75.0,100.0,65,75
4,83,3,large,0.0,1,75.0,100.0,65,75
4,83,3,very_small,0.5960937499999999,1,75.0,100.0,65,75
4,84,0,small,0.07000000000000002,1,75.0,100.0,65,75
4,84,0,large,0.0,1,75.0,100.0,65,75
4,84,1,small,0.133,1,75.0,100.0,65,75
4,84,1,large,0.0,1,75.0,100.0,65,75
4,84,1,very_small,0.13125000000000003,1,75.0,100.0,65,75
4,84,2,small,0.255875,1,75.0,100.0,65,75
4,84,2,large,0.0,1,75.0,100.0,65,75
4,84,2,very_small,0.25562500000000005,1,75.0,100.0,65,75
4,84,3,small,0.255875,1,75.0,100.0,65,75
4,84,3,large,0.0,1,75.0,100.0,65,75
4,84,3,very_small,0.503125,1,75.0,100.0,65,75
4,85,0,small,0.05687500000000002,1,75.0,100.0,65,75
4,85,0,large,0.0,1,75.0,100.0,65,75
4,85,1,small,0.10912499999999999,1,75.0,100.0,65,75
4,85,1,large,0.0,1,75.0,100.0,65,75
4,85,1,very_small,0.10750000000000003,1,75.0,100.0,65,75
4,85,2,small,0.2105625,1,75.0,100.0,65,75
4,85,2,large,0.0,1,75.0,100.0,65,75
4,85,2,very_small,0.2103125,1,75.0,100.0,65,75
4,85,3,small,0.2105625,1,75.0,100.0,65,75
4,85,3,large,0.0,1,75.0,100.0,65,75
4,85,3,very_small,0.41015625000000006,1,75.0,100.0,65,75
4,86,0,small,0.04550000000000001,1,75.0,100.0,65,75
4,86,0,large,0.0,1,75.0,100.0,65,75
4,86,1,small,0.08775,1,75.0,100.0,65,75
4,86,1,large,0.0,1,75.0,100.0,65,75
4,86,1,very_small,0.08625000000000002,1,75.0,100.0,65,75
4,86,2,small,0.16837499999999997,1,75.0,100.0,65,75
4,86,2,large,0.0,1,75.0,100.0,65,75
4,86,2,very_small,0.16812500000000002,1,75.0,100.0,65,75
4,86,3,small,0.16837499999999997,1,75.0,100.0,65,75
4,86,3,large,0.0,1,75.0,100.0,65,75
4,86,3,very_small,0.32109375000000007,1,75.0,100.0,65,75
4,87,0,small,0.03575000000000001,1,75.0,100.0,65,75
4,87,0,large,0.0,1,75.0,100.0,65,75
4,87,1,small,0.068875,1,75.0,100.0,65,75
4,87,1,large,0.0,1,75.0,100.0,65,75
4,87,1,very_small,0.0675,1,75.0,100.0,65,75
4,87,2,small,0.13009375,1,75.0,100.0,65,75
4,87,2,large,0.0,1,75.0,100.0,65,75
4,87,2,very_small,0.12984375,1,75.0,100.0,65,75
4,87,3,small,0.13009375,1,75.0,100.0,65,75
4,87,3,large,0.0,1,75.0,100.0,65,75
4,87,3,very_small,0.23984375000000008,1,75.0,100.0,65,75
4,88,0,small,0.02750000000000001,1,75.0,100.0,65,75
4,88,0,large,0.0,1,75.0,100.0,65,75
4,88,1,small,0.052500000000000005,1,75.0,100.0,65,75
4,88,1,large,0.0,1,75.0,100.0,65,75
4,88,1,very_small,0.05125000000000001,1,75.0,100.0,65,75
4,88,2,small,0.0965,1,75.0,100.0,65,75
4,88,2,large,0.0,1,75.0,100.0,65,75
4,88,2,very_small,0.09625000000000003,1,75.0,100.0,65,75
4,88,3,small,0.0965,1,75.0,100.0,65,75
4,88,3,large,0.0,1,75.0,100.0,65,75
4,88,3,very_small,0.17062500000000005,1,75.0,100.0,65,75
4,89,0,small,0.020625000000000004,1,75.0,100.0,65,75
4,89,0,large,0.0,1,75.0,100.0,65,75
4,89,1,small,0.03862500000000001,1,75.0,100.0,65,75
4,89,1,large,0.0,1,75.0,100.0,65,75
4,89,1,very_small,0.037500000000000006,1,75.0,100.0,65,75
4,89,2,small,0.068375,1,75.0,100.0,65,75
4,89,2,large,0.0,1,75.0,100.0,65,75
4,89,2,very_small,0.068125,1,75.0,100.0,65,75
4,89,3,small,0.068375,1,75.0,100.0,65,75
4,89,3,large,0.0,1,75.0,100.0,65,75
4,89,3,very_small,0.11546874999999998,1,75.0,100.0,65,75
4,90,0,small,0.015000000000000003,1,75.0,100.0,65,75
4,90,0,large,0.0,1,75.0,100.0,65,75
4,90,1,small,0.02725000000000001,1,75.0,100.0,65,75
4,90,1,large,0.0,1,75.0,100.0,65,75
4,90,1,very_small,0.026250000000000006,1,75.0,100.0,65,75
4,90,2,small,0.046187500000000006,1,75.0,100.0,65,75
4,90,2,large,0.0,1,75.0,100.0,65,75
4,90,2,very_small,0.0459375,1,75.0,100.0,65,75
4,90,3,small,0.046187500000000006,1,75.0,100.0,65,75
4,90,3,large,0.0,1,75.0,100.0,65,75
4,90,3,very_small,0.073671875,1,75.0,100.0,65,75
4,91,0,small,0.010500000000000002,1,75.0,100.0,65,75
4,91,0,large,0.0,1,75.0,100.0,65,75
4,91,1,small,0.018375000000000002,1,75.0,100.0,65,75
4,91,1,large,0.0,1,75.0,100.0,65,75
4,91,1,very_small,0.017500000000000005,1,75.0,100.0,65,75
4,91,2,small,0.029468750000000002,1,75.0,100.0,65,75
4,91,2,large,0.0,1,75.0,100.0,65,75
4,91,2,very_small,0.029218750000000005,1,75.0,100.0,65,75
4,91,3,small,0.029468750000000002,1,75.0,100.0,65,75
4,91,3,large,0.0,1,75.0,100.0,65,75
4,91,3,very_small,0.043593749999999994,1,75.0,100.0,65,75
4,92,0,small,0.007000000000000001,1,75.0,100.0,65,75
4,92,0,large,0.0,1,75.0,100.0,65,75
4,92,1,small,0.011687500000000003,1,75.0,100.0,65,75
4,92,1,large,0.0,1,75.0,100.0,65,75
4,92,1,very_small,0.010937500000000001,1,75.0,100.0,65,75
4,92,2,small,0.0174375,1,75.0,100.0,65,75
4,92,2,large,0.0,1,75.0,100.0,65,75
4,92,2,very_small,0.017187500000000005,1,75.0,100.0,65,75
4,92,3,small,0.0174375,1,75.0,100.0,65,75
4,92,3,large,0.0,1,75.0,100.0,65,75
4,92,3,very_small,0.023281250000000003,1,75.0,100.0,65,75
4,93,0,small,0.004375000000000001,1,75.0,100.0,65,75
4,93,0,large,0.0,1,75.0,100.0,65,75
4,93,1,small,0.006875000000000002,1,75.0,100.0,65,75
4,93,1,large,0.0,1,75.0,100.0,65,75
4,93,1,very_small,0.006250000000000001,1,75.0,100.0,65,75
4,93,2,small,0.009312500000000001,1,75.0,100.0,65,75
4,93,2,large,0.0,1,75.0,100.0,65,75
4,93,2,very_small,0.009062500000000001,1,75.0,100.0,65,75
4,93,3,small,0.009312500000000001,1,75.0,100.0,65,75
4,93,3,large,0.0,1,75.0,100.0,65,75
4,93,3,very_small,0.01078125,1,75.0,100.0,65,75
4,94,0,small,0.0025000000000000005,1,75.0,100.0,65,75
4,94,0,large,0.0,1,75.0,100.0,65,75
4,94,1,small,0.003625,1,75.0,100.0,65,75
4,94,1,large,0.0,1,75.0,100.0,65,75
4,94,1,very_small,0.003125000000000001,1,75.0,100.0,65,75
4,94,2,small,0.0043125,1,75.0,100.0,65,75
4,94,2,large,0.0,1,75.0,100.0,65,75
4,94,2,very_small,0.004062500000000001,1,75.0,100.0,65,75
4,94,3,small,0.0043125,1,75.0,100.0,65,75
4,94,3,large,0.0,1,75.0,100.0,65,75
4,94,3,very_small,0.004140625,1,75.0,100.0,65,75
4,95,0,small,0.0012500000000000005,1,75.0,100.0,65,75
4,95,0,large,0.0,1,75.0,100.0,65,75
4,95,1,small,0.0016250000000000006,1,75.0,100.0,65,75
4,95,1,large,0.0,1,75.0,100.0,65,75
4,95,1,very_small,0.0012500000000000002,1,75.0,100.0,65,75
4,95,2,small,0.0016562500000000002,1,75.0,100.0,65,75
4,95,2,large,0.0,1,75.0,100.0,65,75
4,95,2,very_small,0.0014062500000000002,1,75.0,100.0,65,75
4,95,3,small,0.0016562500000000002,1,75.0,100.0,65,75
4,95,3,large,0.0,1,75.0,100.0,65,75
4,95,3,very_small,0.0014062500000000002,1,75.0,100.0,65,75
4,96,0,small,0.0005000000000000001,1,75.0,100.0,65,75
4,96,0,large,0.0,1,75.0,100.0,65,75
4,96,1,small,0.0005625000000000001,1,75.0,100.0,65,75
4,96,1,large,0.0,1,75.0,100.0,65,75
4,96,1,very_small,0.00031250000000000006,1,75.0,100.0,65,75
4,96,2,small,0.0005625000000000001,1,75.0,100.0,65,75
4,96,2,large,0.0,1,75.0,100.0,65,75
4,96,2,very_small,0.00031250000000000006,1,75.0,100.0,65,75
4,96,3,small,0.0005625000000000001,1,75.0,100.0,65,75
4,96,3,large,0.0,1,75.0,100.0,65,75
4,96,3,very_small,0.00031250000000000006,1,75.0,100.0,65,75
4,97,0,small,0.00012500000000000003,1,75.0,100.0,65,75
4,97,0,large,0.0,1,75.0,100.0,65,75
4,97,1,small,0.00012500000000000003,1,75.0,100.0,65,75
4,97,1,large,0.0,1,75.0,100.0,65,75
4,97,1,very_small,0.0,1,75.0,100.0,65,75
4,97,2,small,0.00012500000000000003,1,75.0,100.0,65,75
4,97,2,large,0.0,1,75.0,100.0,65,75
4,97,2,very_small,0.0,1,75.0,100.0,65,75
4,97,3,small,0.00012500000000000003,1,75.0,100.0,65,75
4,97,3,large,0.0,1,75.0,100.0,65,75
4,97,3,very_small,0.0,1,75.0,100.0,65,75
4,98,0,small,0.0,1,75.0,100.0,65,75
4,98,0,large,0.0,1,75.0,100.0,65,75
4,98,1,small,0.0,1,75.0,100.0,65,75
4,98,1,large,0.0,1,75.0,100.0,65,75
4,98,1,very_small,0.0,1,75.0,100.0,65,75
4,98,2,small,0.0,1,75.0,100.0,65,75
4,98,2,large,0.0,1,75.0,100.0,65,75
4,98,2,very_small,0.0,1,75.0,100.0,65,75
4,98,3,small,0.0,1,75.0,100.0,65,75
4,98,3,large,0.0,1,75.0,100.0,65,75
4,98,3,very_small,0.0,1,75.0,100.0,65,75
4,99,0,small,0.0,1,75.0,100.0,65,75
4,99,0,large,0.0,1,75.0,100.0,65,75
4,99,1,small,0.0,1,75.0,100.0,65,75
4,99,1,large,0.0,1,75.0,100.0,65,75
4,99,1,very_small,0.0,1,75.0,100.0,65,75
4,99,2,small,0.0,1,75.0,100.0,65,75
4,99,2,large,0.0,1,75.0,100.0,65,75
4,99,2,very_small,0.0,1,75.0,100.0,65,75
4,99,3,small,0.0,1,75.0,100.0,65,75
4,99,3,large,0.0,1,75.0,100.0,65,75
4,99,3,very_small,0.0,1,75.0,100.0,65,75
4,100,0,small,0.0,1,75.0,100.0,65,75
4,100,0,large,0.0,1,75.0,100.0,65,75
4,100,1,small,0.0,1,75.0,100.0,65,75
4,100,1,large,0.0,1,75.0,100.0,65,75
4,100,1,very_small,0.0,1,75.0,100.0,65,75
4,100,2,small,0.0,1,75.0,100.0,65,75
4,100,2,large,0.0,1,75.0,100.0,65,75
4,100,2,very_small,0.0,1,75.0,100.0,65,75
4,100,3,small,0.0,1,75.0,100.0,65,75
4,100,3,large,0.0,1,75.0,100.0,65,75
4,100,3,very_small,0.0,1,75.0,100.0,65,75
5,0,0,small,0.8773940161331603,1,75.0,100.0,65,75
5,0,0,large,0.8770504084053138,1,75.0,100.0,65,75
5,0,1,small,0.9953465135737016,1,75.0,100.0,65,75
5,0,1,large,0.9954314807638946,1,75.0,100.0,65,75
5,0,1,very_small,0.8773627663740902,1,75.0,100.0,65,75
5,0,2,small,0.9996547001592466,1,75.0,100.0,65,75
5,0,2,large,0.9996628689592301,1,75.0,100.0,65,75
5,0,2,very_small,0.9953797114483027,1,75.0,100.0,65,75
5,0,3,small,1.0000000000000002,1,75.0,100.0,65,75
5,0,3,large,0.9999999999999996,1,75.0,100.0,65,75
5,0,3,very_small,0.9996580445786369,1,75.0,100.0,65,75
5,1,0,small,0.8774375501983596,1,75.0,100.0,65,75
5,1,0,large,0.8767484116053679,1,75.0,100.0,65,75
5,1,1,small,0.9953370376248044,1,75.0,100.0,65,75
5,1,1,large,0.9954837829389962,1,75.0,100.0,65,75
5,1,1,very_small,0.8773140597109838,1,75.0,100.0,65,75
5,1,2,small,0.9996539152272539,1,75.0,100.0,65,75
5,1,2,large,0.9996670630317149,1,75.0,100.0,65,75
